_id,Policy_Number,Base_Policy,Month,Month_Claimed,Age_Group,Age_Of_Vehicle,Fault,Past_Number_Of_Claims,Year,Fraud,Insurance_Amount,Vehicle,Accident_Area
655e239591d67ee903e54dad,4419,Liability,Aug,Aug,31-40,7 years,Policy Holder,4,1994,1,69435,655d395b7086282ba8e0813d,655d5a177086282ba8e0815a
655e239591d67ee903e54dae,4420,All Perils,Mar,Mar,41-50,7 years,Third Party,3,1994,1,11908,655d395b7086282ba8e08142,655d5a177086282ba8e08159
655e239591d67ee903e54daf,4421,All Perils,Mar,Mar,41-50,7 years,Policy Holder,0,1994,1,10219,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e54db0,4422,All Perils,Apr,May,41-50,7 years,Third Party,3,1994,0,13207,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239591d67ee903e54db1,4423,All Perils,Jun,Jun,61-70,more than 7,Third Party,0,1994,0,17770,655d395b7086282ba8e08124,655d5a177086282ba8e08157
655e239591d67ee903e54db2,4424,Liability,May,Jun,31-40,6 years,Policy Holder,6,1994,1,68281,655d395b7086282ba8e0812d,655d5a177086282ba8e08153
655e239591d67ee903e54db3,4425,All Perils,Apr,May,31-40,6 years,Policy Holder,1,1994,0,26643,655d395b7086282ba8e0811f,655d5a177086282ba8e08159
655e239591d67ee903e54db4,4426,Liability,Jun,Jun,31-40,6 years,Policy Holder,5,1994,0,61493,655d395b7086282ba8e08146,655d5a177086282ba8e0815b
655e239591d67ee903e54db5,4427,Liability,Jun,Jun,61-70,more than 7,Policy Holder,8,1994,0,60717,655d395b7086282ba8e0813d,655d5a177086282ba8e0815c
655e239591d67ee903e54db6,4428,Collision,Jul,Jul,51-60,6 years,Third Party,5,1994,1,25002,655d395b7086282ba8e0812e,655d5a177086282ba8e08155
655e239591d67ee903e54db7,4429,Liability,Jul,Jul,21-30,7 years,Policy Holder,4,1994,0,54330,655d395b7086282ba8e0813d,655d5a177086282ba8e0815c
655e239591d67ee903e54db8,4430,Collision,Jun,Jul,31-40,7 years,Third Party,2,1994,1,28583,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239591d67ee903e54db9,4431,Collision,Aug,Aug,51-60,7 years,Policy Holder,0,1994,0,18510,655d395b7086282ba8e0813e,655d5a177086282ba8e08153
655e239591d67ee903e54dba,4432,Collision,Jul,Jul,21-30,5 years,Policy Holder,4,1994,0,20397,655d395b7086282ba8e0812e,655d5a177086282ba8e08156
655e239591d67ee903e54dbb,4433,Liability,Oct,Oct,41-50,7 years,Policy Holder,0,1994,0,62896,655d395b7086282ba8e08134,655d5a177086282ba8e0815c
655e239591d67ee903e54dbc,4434,Collision,Oct,Oct,41-50,7 years,Third Party,4,1994,0,10429,655d395b7086282ba8e0812e,655d5a177086282ba8e0815a
655e239591d67ee903e54dbd,4435,Collision,Apr,Apr,41-50,more than 7,Policy Holder,0,1994,1,16941,655d395b7086282ba8e08124,655d5a177086282ba8e08154
655e239591d67ee903e54dbe,4436,All Perils,Jun,Jun,21-30,3 years,Third Party,0,1994,0,17536,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e54dbf,4437,Collision,Apr,Jul,61-70,6 years,Policy Holder,1,1994,0,65328,655d395b7086282ba8e08134,655d5a177086282ba8e0815a
655e239591d67ee903e54dc0,4438,Collision,Jun,Jul,51-60,more than 7,Policy Holder,0,1994,0,66214,655d395b7086282ba8e0812d,655d5a177086282ba8e08153
655e239591d67ee903e54dc1,4439,All Perils,Nov,Nov,61-70,7 years,Third Party,0,1994,1,10033,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e54dc2,4440,Collision,Oct,Nov,31-40,6 years,Policy Holder,3,1994,1,22754,655d395b7086282ba8e0813e,655d5a177086282ba8e08159
655e239591d67ee903e54dc3,4441,Liability,Oct,Oct,41-50,7 years,Policy Holder,3,1994,0,56740,655d395b7086282ba8e08134,655d5a177086282ba8e08157
655e239591d67ee903e54dc4,4442,All Perils,Aug,Aug,21-30,6 years,Policy Holder,0,1994,0,13771,655d395b7086282ba8e08133,655d5a177086282ba8e0815b
655e239591d67ee903e54dc5,4443,Collision,Jul,Jul,41-50,7 years,Policy Holder,0,1994,1,16053,655d395b7086282ba8e08124,655d5a177086282ba8e0815a
655e239591d67ee903e54dc6,4444,All Perils,Jul,Jul,51-60,more than 7,Policy Holder,0,1994,0,22779,655d395b7086282ba8e08133,655d5a177086282ba8e0815b
655e239591d67ee903e54dc7,4445,Collision,Jun,Jun,31-40,6 years,Policy Holder,1,1994,0,24111,655d395b7086282ba8e08133,655d5a177086282ba8e08158
655e239591d67ee903e54dc8,4446,Collision,Mar,Mar,31-40,6 years,Policy Holder,1,1994,0,28566,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239591d67ee903e54dc9,4447,All Perils,Mar,Mar,51-60,more than 7,Policy Holder,5,1994,0,49468,655d395b7086282ba8e0813f,655d5a177086282ba8e08157
655e239591d67ee903e54dca,4448,All Perils,Mar,Mar,20-Nov,4 years,Third Party,8,1994,0,16014,655d395b7086282ba8e08147,655d5a177086282ba8e0815b
655e239591d67ee903e54dcb,4449,Collision,Jun,Jun,21-30,7 years,Policy Holder,3,1994,0,14501,655d395b7086282ba8e0811f,655d5a177086282ba8e08155
655e239591d67ee903e54dcc,4450,Collision,Oct,Nov,61-70,more than 7,Policy Holder,5,1994,0,24284,655d395b7086282ba8e0812e,655d5a177086282ba8e08159
655e239591d67ee903e54dcd,4451,All Perils,Oct,Oct,31-40,7 years,Third Party,1,1994,0,20082,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239591d67ee903e54dce,4452,Collision,Oct,Oct,21-30,5 years,Third Party,1,1994,1,27960,655d395b7086282ba8e08147,655d5a177086282ba8e08158
655e239591d67ee903e54dcf,4453,Collision,Sep,Oct,41-50,more than 7,Third Party,0,1994,0,10340,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e54dd0,4454,Liability,Jul,Jul,41-50,7 years,Policy Holder,3,1994,1,69174,655d395b7086282ba8e08121,655d5a177086282ba8e0815b
655e239591d67ee903e54dd1,4455,Collision,Jun,Jun,31-40,6 years,Policy Holder,0,1994,0,20941,655d395b7086282ba8e08124,655d5a177086282ba8e08159
655e239591d67ee903e54dd2,4456,All Perils,May,Jun,31-40,more than 7,Policy Holder,0,1994,0,21895,655d395b7086282ba8e0811f,655d5a177086282ba8e08156
655e239591d67ee903e54dd3,4457,Collision,May,Jun,41-50,7 years,Policy Holder,0,1994,1,10269,655d395b7086282ba8e0812e,655d5a177086282ba8e08157
655e239591d67ee903e54dd4,4458,Liability,Apr,Apr,21-30,7 years,Policy Holder,1,1994,0,62911,655d395b7086282ba8e0813d,655d5a177086282ba8e08150
655e239591d67ee903e54dd5,4459,Collision,Apr,Apr,41-50,more than 7,Policy Holder,0,1994,0,11762,655d395b7086282ba8e08142,655d5a177086282ba8e08158
655e239591d67ee903e54dd6,4460,Liability,Apr,Apr,21-30,7 years,Third Party,8,1994,0,50712,655d395b7086282ba8e08146,655d5a177086282ba8e08154
655e239591d67ee903e54dd7,4461,Collision,Nov,Nov,51-60,more than 7,Third Party,3,1994,0,18484,655d395b7086282ba8e08147,655d5a177086282ba8e08155
655e239591d67ee903e54dd8,4462,Liability,Jun,Jun,51-60,more than 7,Policy Holder,0,1994,0,59054,655d395b7086282ba8e08134,655d5a177086282ba8e0815b
655e239591d67ee903e54dd9,4463,Collision,Jun,Jun,51-60,7 years,Policy Holder,1,1994,0,23060,655d395b7086282ba8e08147,655d5a177086282ba8e08157
655e239591d67ee903e54dda,4464,All Perils,Apr,Apr,31-40,5 years,Policy Holder,1,1994,0,27578,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239591d67ee903e54ddb,4465,Collision,Mar,Sep,21-30,7 years,Third Party,1,1994,1,26830,655d395b7086282ba8e08127,655d5a177086282ba8e08159
655e239591d67ee903e54ddc,4466,All Perils,Mar,Mar,51-60,6 years,Policy Holder,4,1994,1,31397,655d395b7086282ba8e08126,655d5a177086282ba8e08153
655e239591d67ee903e54ddd,4467,Collision,Mar,Mar,31-40,6 years,Third Party,0,1994,0,20477,655d395b7086282ba8e08133,655d5a177086282ba8e08155
655e239591d67ee903e54dde,4468,All Perils,Jun,Jun,31-40,6 years,Policy Holder,4,1994,0,18788,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e54ddf,4469,All Perils,Jun,Jun,61-70,more than 7,Policy Holder,1,1994,1,16999,655d395b7086282ba8e08149,655d5a177086282ba8e0815c
655e239591d67ee903e54de0,4470,Collision,Mar,Mar,31-40,5 years,Policy Holder,0,1994,0,13417,655d395b7086282ba8e08124,655d5a177086282ba8e08159
655e239591d67ee903e54de1,4471,Collision,Jul,Jul,21-30,5 years,Policy Holder,4,1994,0,13639,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e54de2,4472,Liability,Aug,Aug,31-40,7 years,Policy Holder,0,1994,0,68694,655d395b7086282ba8e08134,655d5a177086282ba8e0815b
655e239591d67ee903e54de3,4473,All Perils,Nov,Nov,61-70,more than 7,Policy Holder,0,1994,0,15957,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239591d67ee903e54de4,4474,Collision,Nov,Nov,21-30,7 years,Policy Holder,4,1994,0,14777,655d395b7086282ba8e0812e,655d5a177086282ba8e08156
655e239591d67ee903e54de5,4475,Collision,Dec,Dec,41-50,more than 7,Policy Holder,0,1994,0,22223,655d395b7086282ba8e0813e,655d5a177086282ba8e0814f
655e239591d67ee903e54de6,4476,Liability,May,May,51-60,7 years,Policy Holder,3,1994,1,63166,655d395b7086282ba8e08146,655d5a177086282ba8e0815a
655e239591d67ee903e54de7,4477,Collision,Jun,Jun,31-40,6 years,Policy Holder,3,1994,1,29188,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e54de8,4478,Liability,Aug,Aug,31-40,7 years,Policy Holder,0,1994,1,62067,655d395b7086282ba8e0813d,655d5a177086282ba8e0815b
655e239591d67ee903e54de9,4479,Collision,Aug,Aug,21-30,5 years,Policy Holder,0,1994,1,28026,655d395b7086282ba8e08124,655d5a177086282ba8e08155
655e239591d67ee903e54dea,4480,Liability,Aug,Aug,41-50,more than 7,Policy Holder,4,1994,1,62190,655d395b7086282ba8e0813d,655d5a177086282ba8e08158
655e239591d67ee903e54deb,4481,Collision,Sep,Sep,41-50,7 years,Third Party,0,1994,0,17611,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e54dec,4482,All Perils,Oct,Oct,31-40,7 years,Policy Holder,0,1994,0,21670,655d395b7086282ba8e08147,655d5a177086282ba8e0815a
655e239591d67ee903e54ded,4483,All Perils,Nov,Nov,21-30,6 years,Third Party,5,1994,1,24289,655d395b7086282ba8e0812e,655d5a177086282ba8e0815c
655e239591d67ee903e54dee,4484,Liability,Nov,Nov,71-80,more than 7,Policy Holder,3,1994,0,58377,655d395b7086282ba8e0814a,655d5a177086282ba8e0815b
655e239591d67ee903e54def,4485,Collision,Nov,Nov,31-40,5 years,Third Party,0,1994,0,11998,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239591d67ee903e54df0,4486,Liability,Nov,Dec,31-40,more than 7,Policy Holder,4,1994,0,68237,655d395b7086282ba8e0812d,655d5a177086282ba8e08156
655e239591d67ee903e54df1,4487,Liability,Nov,Nov,51-60,7 years,Policy Holder,3,1994,1,64840,655d395b7086282ba8e08128,655d5a177086282ba8e08153
655e239591d67ee903e54df2,4488,Collision,Dec,Dec,41-50,more than 7,Policy Holder,0,1994,0,16302,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239591d67ee903e54df3,4489,Collision,Dec,Dec,31-40,more than 7,Policy Holder,1,1994,1,17001,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239591d67ee903e54df4,4490,Liability,Dec,Dec,21-30,5 years,Third Party,0,1994,0,69492,655d395b7086282ba8e08125,655d5a177086282ba8e08159
655e239591d67ee903e54df5,4491,Collision,Nov,Nov,31-40,7 years,Policy Holder,3,1994,1,10488,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239591d67ee903e54df6,4492,Liability,Oct,Oct,31-40,6 years,Policy Holder,5,1994,0,64400,655d395b7086282ba8e0813d,655d5a177086282ba8e0815b
655e239591d67ee903e54df7,4493,Liability,Oct,Oct,61-70,7 years,Policy Holder,2,1994,0,58960,655d395b7086282ba8e08146,655d5a177086282ba8e0815c
655e239591d67ee903e54df8,4494,Liability,Sep,Sep,31-40,6 years,Policy Holder,1,1994,0,61700,655d395b7086282ba8e0812d,655d5a177086282ba8e08158
655e239591d67ee903e54df9,4495,Liability,Jun,Jul,31-40,6 years,Policy Holder,1,1994,1,59612,655d395b7086282ba8e0812d,655d5a177086282ba8e08159
655e239591d67ee903e54dfa,4496,Liability,Sep,Sep,41-50,7 years,Policy Holder,0,1994,0,68338,655d395b7086282ba8e0813d,655d5a177086282ba8e0815b
655e239591d67ee903e54dfb,4497,Collision,Aug,Sep,21-30,6 years,Policy Holder,0,1994,1,21838,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239591d67ee903e54dfc,4498,Collision,Aug,Aug,21-30,6 years,Policy Holder,4,1994,0,25437,655d395b7086282ba8e08124,655d5a177086282ba8e0815b
655e239591d67ee903e54dfd,4499,All Perils,Jun,Jun,31-40,7 years,Third Party,0,1994,0,10566,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e54dfe,4500,All Perils,Aug,Aug,21-30,6 years,Policy Holder,0,1994,0,27299,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239591d67ee903e54dff,4501,All Perils,Aug,Aug,21-30,6 years,Third Party,0,1994,0,28995,655d395b7086282ba8e08149,655d5a177086282ba8e08158
655e239591d67ee903e54e00,4502,Collision,Mar,Apr,41-50,7 years,Policy Holder,0,1994,1,27869,655d395b7086282ba8e0813e,655d5a177086282ba8e08156
655e239591d67ee903e54e01,4503,All Perils,Mar,Mar,31-40,7 years,Policy Holder,0,1994,0,28372,655d395b7086282ba8e0812e,655d5a177086282ba8e08155
655e239591d67ee903e54e02,4504,Collision,Feb,Mar,31-40,6 years,Third Party,0,1994,0,27551,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e54e03,4505,Collision,Dec,Dec,51-60,more than 7,Policy Holder,0,1994,0,21206,655d395b7086282ba8e08133,655d5a177086282ba8e08159
655e239591d67ee903e54e04,4506,Collision,Dec,Feb,21-30,4 years,Policy Holder,4,1994,1,18057,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239591d67ee903e54e05,4507,Collision,Dec,Dec,31-40,7 years,Policy Holder,0,1994,0,26626,655d395b7086282ba8e0812c,655d5a177086282ba8e0815c
655e239591d67ee903e54e06,4508,Collision,Nov,Nov,31-40,7 years,Policy Holder,7,1994,0,23880,655d395b7086282ba8e0812e,655d5a177086282ba8e08158
655e239591d67ee903e54e07,4509,Liability,Nov,Nov,41-50,7 years,Policy Holder,7,1994,0,60873,655d395b7086282ba8e08121,655d5a177086282ba8e0815a
655e239591d67ee903e54e08,4510,All Perils,Nov,Nov,41-50,more than 7,Third Party,3,1994,0,16805,655d395b7086282ba8e08133,655d5a177086282ba8e08154
655e239591d67ee903e54e09,4511,Collision,Jul,Jul,21-30,7 years,Third Party,3,1994,0,19255,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e54e0a,4512,All Perils,Jul,Jul,51-60,more than 7,Third Party,0,1994,0,10831,655d395b7086282ba8e08147,655d5a177086282ba8e0815a
655e239591d67ee903e54e0b,4513,Liability,Feb,Feb,41-50,7 years,Policy Holder,4,1994,0,66368,655d395b7086282ba8e08121,655d5a177086282ba8e0815c
655e239591d67ee903e54e0c,4514,All Perils,Jan,Feb,61-70,more than 7,Third Party,0,1994,0,24279,655d395b7086282ba8e08124,655d5a177086282ba8e08156
655e239591d67ee903e54e0d,4515,Collision,Jan,Jan,31-40,6 years,Policy Holder,1,1994,1,14316,655d395b7086282ba8e08147,655d5a177086282ba8e0814e
655e239591d67ee903e54e0e,4516,Liability,Jan,Jan,21-30,3 years,Policy Holder,6,1994,0,54963,655d395b7086282ba8e08134,655d5a177086282ba8e0815b
655e239591d67ee903e54e0f,4517,Liability,Jan,Jan,21-30,6 years,Policy Holder,0,1994,1,61155,655d395b7086282ba8e0813d,655d5a177086282ba8e0815c
655e239591d67ee903e54e10,4518,Liability,Feb,Feb,31-40,7 years,Policy Holder,7,1994,0,68251,655d395b7086282ba8e0812d,655d5a177086282ba8e08155
655e239591d67ee903e54e11,4519,All Perils,Feb,Feb,31-40,3 years,Third Party,3,1994,0,17987,655d395b7086282ba8e08124,655d5a177086282ba8e08152
655e239591d67ee903e54e12,4520,Collision,Mar,Mar,41-50,7 years,Policy Holder,4,1994,0,29980,655d395b7086282ba8e08133,655d5a177086282ba8e08154
655e239591d67ee903e54e13,4521,Liability,Mar,Mar,41-50,7 years,Policy Holder,5,1994,1,62890,655d395b7086282ba8e08125,655d5a177086282ba8e08155
655e239591d67ee903e54e14,4522,All Perils,Apr,Apr,61-70,more than 7,Third Party,2,1994,0,23672,655d395b7086282ba8e0813e,655d5a177086282ba8e08153
655e239591d67ee903e54e15,4523,Collision,Feb,Mar,21-30,6 years,Policy Holder,0,1994,0,13161,655d395b7086282ba8e08147,655d5a177086282ba8e08152
655e239591d67ee903e54e16,4524,Liability,Mar,Mar,51-60,more than 7,Third Party,0,1994,0,53923,655d395b7086282ba8e0812d,655d5a177086282ba8e08150
655e239591d67ee903e54e17,4525,Liability,Mar,Mar,21-30,6 years,Policy Holder,0,1994,1,65119,655d395b7086282ba8e0812d,655d5a177086282ba8e08159
655e239591d67ee903e54e18,4526,Liability,Jun,Jul,41-50,7 years,Policy Holder,2,1994,0,56165,655d395b7086282ba8e08125,655d5a177086282ba8e08156
655e239591d67ee903e54e19,4527,All Perils,Nov,Nov,21-30,7 years,Third Party,0,1994,1,28366,655d395b7086282ba8e08127,655d5a177086282ba8e0815a
655e239591d67ee903e54e1a,4528,Liability,Oct,Nov,21-30,6 years,Third Party,0,1994,0,61343,655d395b7086282ba8e08134,655d5a177086282ba8e0815b
655e239591d67ee903e54e1b,4529,Collision,Mar,Apr,31-40,7 years,Third Party,2,1994,0,22215,655d395b7086282ba8e08133,655d5a177086282ba8e08158
655e239591d67ee903e54e1c,4530,All Perils,Apr,Jun,21-30,6 years,Policy Holder,1,1994,0,13853,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239591d67ee903e54e1d,4531,Collision,May,May,21-30,7 years,Policy Holder,3,1994,0,20879,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239591d67ee903e54e1e,4532,All Perils,Apr,Jul,31-40,7 years,Policy Holder,8,1994,0,20253,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e54e1f,4533,Liability,Jun,Jun,31-40,7 years,Policy Holder,8,1994,1,65217,655d395b7086282ba8e08134,655d5a177086282ba8e0815a
655e239591d67ee903e54e20,4534,All Perils,Jun,Jun,31-40,more than 7,Policy Holder,0,1994,0,12438,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239591d67ee903e54e21,4535,Liability,Jul,Jul,21-30,6 years,Policy Holder,0,1994,1,66938,655d395b7086282ba8e0813d,655d5a177086282ba8e08159
655e239591d67ee903e54e22,4536,All Perils,Jun,Jul,41-50,7 years,Policy Holder,5,1994,0,28712,655d395b7086282ba8e0812e,655d5a177086282ba8e08158
655e239591d67ee903e54e23,4537,Collision,Jun,Jun,21-30,7 years,Policy Holder,0,1994,0,16857,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e54e24,4538,Liability,Aug,Aug,31-40,7 years,Policy Holder,1,1994,1,69812,655d395b7086282ba8e08146,655d5a177086282ba8e0815b
655e239591d67ee903e54e25,4539,All Perils,Jul,Jul,21-30,6 years,Third Party,0,1994,1,14637,655d395b7086282ba8e0811f,655d5a177086282ba8e0815a
655e239591d67ee903e54e26,4540,All Perils,Jul,Jul,71-80,more than 7,Policy Holder,1,1994,0,11412,655d395b7086282ba8e0813e,655d5a177086282ba8e08154
655e239591d67ee903e54e27,4541,Collision,Aug,Aug,31-40,7 years,Policy Holder,5,1994,0,21004,655d395b7086282ba8e08147,655d5a177086282ba8e08152
655e239591d67ee903e54e28,4542,Collision,Jun,Jun,51-60,7 years,Policy Holder,1,1994,0,25420,655d395b7086282ba8e0812e,655d5a177086282ba8e0815a
655e239591d67ee903e54e29,4543,All Perils,Jun,Jul,31-40,5 years,Third Party,2,1994,0,12317,655d395b7086282ba8e08133,655d5a177086282ba8e08158
655e239591d67ee903e54e2a,4544,Liability,Mar,Mar,31-40,7 years,Policy Holder,7,1994,0,64208,655d395b7086282ba8e0813d,655d5a177086282ba8e0815b
655e239591d67ee903e54e2b,4545,Liability,Mar,Mar,71-80,7 years,Third Party,8,1994,1,65944,655d395b7086282ba8e0812d,655d5a177086282ba8e08159
655e239591d67ee903e54e2c,4546,All Perils,Jun,Jun,20-Nov,4 years,Policy Holder,5,1994,0,20427,655d395b7086282ba8e0812e,655d5a177086282ba8e08151
655e239591d67ee903e54e2d,4547,All Perils,Apr,Apr,31-40,7 years,Policy Holder,0,1994,0,18769,655d395b7086282ba8e0813e,655d5a177086282ba8e08152
655e239591d67ee903e54e2e,4548,Liability,Apr,Apr,31-40,7 years,Policy Holder,3,1994,0,53307,655d395b7086282ba8e08146,655d5a177086282ba8e0815a
655e239591d67ee903e54e2f,4549,Liability,Jul,Jul,51-60,more than 7,Third Party,5,1994,1,63790,655d395b7086282ba8e0812d,655d5a177086282ba8e08157
655e239591d67ee903e54e30,4550,All Perils,Nov,Nov,31-40,more than 7,Policy Holder,0,1994,0,12430,655d395b7086282ba8e08147,655d5a177086282ba8e08158
655e239591d67ee903e54e31,4551,All Perils,Jun,Jul,51-60,5 years,Policy Holder,1,1994,0,42125,655d395b7086282ba8e08120,655d5a177086282ba8e0815a
655e239591d67ee903e54e32,4552,All Perils,Nov,Dec,41-50,6 years,Policy Holder,6,1994,0,39364,655d395b7086282ba8e08135,655d5a177086282ba8e08156
655e239591d67ee903e54e33,4553,All Perils,Nov,Nov,41-50,more than 7,Policy Holder,5,1994,0,14108,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239591d67ee903e54e34,4554,Collision,Jun,Jun,41-50,7 years,Policy Holder,1,1994,0,18736,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239591d67ee903e54e35,4555,Collision,May,May,31-40,6 years,Third Party,3,1994,0,21961,655d395b7086282ba8e0812e,655d5a177086282ba8e08159
655e239591d67ee903e54e36,4556,Collision,Jun,Jun,31-40,7 years,Policy Holder,0,1994,1,11652,655d395b7086282ba8e08133,655d5a177086282ba8e08156
655e239591d67ee903e54e37,4557,All Perils,Jul,Jul,61-70,more than 7,Policy Holder,3,1994,1,26201,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239591d67ee903e54e38,4558,Collision,Jun,Jul,31-40,5 years,Third Party,0,1994,1,51728,655d395b7086282ba8e08134,655d5a177086282ba8e08151
655e239591d67ee903e54e39,4559,All Perils,Jul,Jul,71-80,7 years,Third Party,0,1994,1,21719,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e54e3a,4560,Collision,Jun,Jul,21-30,7 years,Third Party,3,1994,1,28950,655d395b7086282ba8e0813e,655d5a177086282ba8e08154
655e239591d67ee903e54e3b,4561,All Perils,Aug,Aug,51-60,more than 7,Third Party,0,1994,0,13923,655d395b7086282ba8e08137,655d5a177086282ba8e0815c
655e239591d67ee903e54e3c,4562,Collision,Jun,Jun,31-40,3 years,Policy Holder,0,1994,0,59394,655d395b7086282ba8e08134,655d5a177086282ba8e0815b
655e239591d67ee903e54e3d,4563,All Perils,Aug,Aug,41-50,more than 7,Policy Holder,0,1994,0,29036,655d395b7086282ba8e08144,655d5a177086282ba8e08155
655e239591d67ee903e54e3e,4564,All Perils,Sep,Sep,21-30,6 years,Policy Holder,1,1994,0,14441,655d395b7086282ba8e08133,655d5a177086282ba8e08158
655e239591d67ee903e54e3f,4565,Collision,Sep,Sep,31-40,more than 7,Policy Holder,1,1994,0,26495,655d395b7086282ba8e0813e,655d5a177086282ba8e08154
655e239591d67ee903e54e40,4566,Liability,Oct,Oct,41-50,more than 7,Policy Holder,5,1994,0,51828,655d395b7086282ba8e0813d,655d5a177086282ba8e0815a
655e239591d67ee903e54e41,4567,All Perils,Oct,Nov,41-50,7 years,Third Party,0,1994,1,15234,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239591d67ee903e54e42,4568,All Perils,Nov,Nov,41-50,7 years,Policy Holder,0,1994,0,15034,655d395b7086282ba8e08137,655d5a177086282ba8e08151
655e239591d67ee903e54e43,4569,Collision,Nov,Nov,31-40,6 years,Third Party,3,1994,0,15007,655d395b7086282ba8e08133,655d5a177086282ba8e08155
